Date,Open,High,Low,Close,Volume,Adj Close
2011-11-18,92.47,93.39,91.31,91.91,6228700,89.19
2011-11-17,95.99,96.44,91.82,92.35,8994900,89.61
2011-11-16,98.87,98.99,95.25,95.60,8889900,92.77
2011-11-15,98.30,101.02,98.06,99.75,5664100,96.79
2011-11-14,100.52,100.61,98.38,99.29,4826400,96.35
2011-11-11,100.89,102.20,100.26,101.66,4770400,98.65
2011-11-10,101.87,101.94,98.14,99.50,8536500,96.55
2011-11-09,104.99,105.00,98.83,99.67,10596500,96.72
2011-11-08,106.41,109.26,106.20,108.58,6138600,105.36
2011-11-07,104.95,106.15,103.75,105.57,4696900,102.44
2011-11-04,106.33,106.57,103.81,105.04,6074600,101.93
2011-11-03,108.03,108.71,102.09,107.68,8295100,104.49
2011-11-02,106.45,107.25,104.75,106.13,5602800,102.99
2011-11-01,103.49,107.10,102.71,103.54,10225400,100.47
2011-10-31,112.79,113.89,109.48,109.55,8071700,106.30
2011-10-28,114.34,118.07,114.00,115.86,8249500,112.43
2011-10-27,110.33,117.53,110.00,116.40,16477900,112.95
2011-10-26,101.90,106.74,101.36,106.33,11751700,103.18
2011-10-25,103.05,103.17,100.08,100.44,5150100,97.46
2011-10-24,102.65,104.73,102.58,103.98,5616600,100.90
2011-10-21,101.74,103.06,100.59,102.09,5854800,99.06
2011-10-20,101.69,102.17,98.28,100.86,7351200,97.87
2011-10-19,101.55,104.94,100.32,100.79,9959400,97.80
2011-10-18,98.19,103.74,96.55,102.25,16777200,99.22
2011-10-17,95.51,97.89,95.17,96.90,7227800,94.03
2011-10-14,96.79,97.84,94.65,96.73,5557400,93.86
2011-10-13,97.87,98.02,94.52,96.15,6571500,93.30
2011-10-12,98.20,101.13,96.39,99.11,8237900,96.17
2011-10-11,94.56,98.81,94.00,96.70,7065300,93.83
2011-10-10,94.92,96.39,93.95,96.14,6123500,93.29
2011-10-07,98.07,98.07,92.25,92.69,7636900,89.94
2011-10-06,94.00,98.00,91.76,97.93,7604000,95.03
2011-10-05,93.87,95.54,90.82,94.29,8455400,91.50
2011-10-04,88.32,95.22,84.27,94.58,12000000,91.78
2011-10-03,93.74,95.72,89.88,90.08,7745200,87.41
2011-09-30,98.28,98.40,94.46,94.55,5780200,91.75
2011-09-29,98.65,99.98,97.20,99.87,5949200,96.91
2011-09-28,99.98,100.81,96.21,96.32,5676800,93.47
2011-09-27,101.20,104.08,98.78,99.55,8583800,96.60
2011-09-26,96.19,99.73,95.00,99.14,7038600,96.20
2011-09-23,92.84,96.52,92.80,95.18,17489100,92.36
2011-09-22,95.96,96.03,91.40,93.98,12381300,91.20
2011-09-21,102.81,102.83,97.72,97.86,8586100,94.96
2011-09-20,105.00,105.27,102.53,102.61,4978100,99.57
2011-09-19,105.32,105.60,103.25,104.81,5821600,101.70
2011-09-16,109.07,109.66,105.91,107.49,7999300,104.30
2011-09-15,105.17,108.19,105.10,107.97,6354500,104.77
2011-09-14,104.91,105.88,103.53,104.54,6602200,101.44
2011-09-13,103.41,105.18,101.50,104.09,7119200,101.01
2011-09-12,100.79,103.00,99.78,102.92,8769600,99.87
2011-09-09,104.38,105.82,102.22,102.25,8613700,99.22
2011-09-08,107.13,108.00,104.74,104.79,6508800,101.68
2011-09-07,106.00,108.79,105.00,108.34,6526400,105.13
2011-09-06,103.67,105.60,103.43,104.56,7749300,101.46
2011-09-02,108.58,109.24,105.80,107.06,8380900,103.89
2011-09-01,115.55,115.55,111.60,112.16,9855500,108.84
2011-08-31,115.40,117.80,114.67,116.22,6488100,112.78
2011-08-30,115.33,116.00,113.25,115.18,5298800,111.77
2011-08-29,113.65,116.54,112.33,116.07,5177900,112.29
2011-08-26,108.63,112.58,107.72,111.75,7355700,108.11
2011-08-25,114.51,118.10,108.11,109.84,11939500,106.26
2011-08-24,106.90,110.74,106.39,110.31,10169800,106.72
2011-08-23,106.02,108.80,103.16,106.86,24482500,103.38
2011-08-22,114.17,114.49,105.10,106.51,11286600,103.04
2011-08-19,111.87,115.30,111.11,111.76,6829000,108.12
2011-08-18,112.15,114.50,112.04,113.14,9284600,109.46
2011-08-17,117.36,118.75,116.55,117.25,4828600,113.43
2011-08-16,117.60,119.78,115.50,116.87,7413100,113.06
2011-08-15,117.57,119.70,116.00,119.13,7257200,115.25
2011-08-12,119.82,120.88,115.29,116.47,9607900,112.68
2011-08-11,112.94,119.75,112.25,118.10,11842200,114.25
2011-08-10,119.58,119.67,110.04,110.34,18592000,106.75
2011-08-09,120.51,123.15,111.60,122.73,15913400,118.73
2011-08-08,122.08,125.44,112.11,117.66,17378000,113.83
2011-08-05,127.75,129.23,122.35,125.18,11167300,121.10
2011-08-04,130.84,131.89,126.21,126.23,8193300,122.12
2011-08-03,131.35,133.27,130.71,132.08,6499400,127.78
2011-08-02,132.08,134.76,131.18,131.23,7594500,126.96
2011-08-01,136.92,137.34,133.75,134.15,5880700,129.78
2011-07-29,134.10,136.60,133.13,134.97,5340300,130.58
2011-07-28,134.97,138.13,134.65,135.84,4429700,131.42
2011-07-27,136.79,137.25,134.44,134.72,5250000,130.33
2011-07-26,136.61,139.25,136.02,137.60,5464700,133.12
2011-07-25,134.17,137.13,133.50,136.85,5856700,132.39
2011-07-22,135.03,136.47,134.44,135.49,4925500,131.08
2011-07-21,133.52,135.98,133.25,135.58,7671000,131.17
2011-07-20,128.00,133.80,127.58,132.75,8578300,128.43
2011-07-19,125.73,129.93,125.50,128.49,15297700,124.31
2011-07-18,129.58,130.16,127.50,129.33,5836500,125.12
2011-07-15,131.31,131.51,129.18,130.16,5255100,125.92
2011-07-14,131.70,132.20,129.75,129.89,5357200,125.66
2011-07-13,130.74,131.77,129.70,129.92,4410500,125.69
2011-07-12,131.42,132.66,130.10,130.31,4330900,126.07
2011-07-11,132.75,133.43,131.07,132.02,4722900,127.72
2011-07-08,133.32,134.40,133.17,134.08,4141600,129.71
2011-07-07,135.09,136.20,134.72,135.01,3857500,130.61
2011-07-06,133.78,134.44,132.82,133.89,3029100,129.53
2011-07-05,135.90,136.05,133.00,134.50,4458300,130.12
2011-07-01,133.43,136.72,133.09,136.65,5103500,132.20
2011-06-30,133.05,133.80,131.50,133.09,4993000,128.76
2011-06-29,129.73,133.23,129.50,132.53,8170800,128.22
2011-06-28,131.34,131.34,128.30,129.26,8056000,125.05
2011-06-27,130.75,131.86,129.80,130.71,5831800,126.45
2011-06-24,132.81,133.45,130.82,130.91,5774800,126.65
2011-06-23,133.10,133.83,131.64,132.36,6706600,128.05
2011-06-22,135.59,137.78,134.43,134.52,4224400,130.14
2011-06-21,135.50,137.19,134.30,135.96,4213300,131.53
2011-06-20,136.42,136.73,134.36,135.14,4019900,130.74
2011-06-17,137.83,138.79,137.21,137.23,6758300,132.76
2011-06-16,134.63,136.89,134.15,136.09,5230700,131.66
2011-06-15,136.07,137.59,134.01,134.85,5715200,130.46
2011-06-14,138.20,138.95,136.54,137.10,5849900,132.64
2011-06-13,137.53,137.97,135.92,137.53,5273700,133.05
2011-06-10,133.21,137.25,132.52,135.92,7556800,131.49
2011-06-09,131.99,135.10,131.83,133.53,4498100,129.18
2011-06-08,132.63,134.89,131.50,131.59,6795100,127.31
2011-06-07,134.38,135.76,132.99,132.99,6191500,128.66
2011-06-06,134.75,135.22,133.14,133.90,5287800,129.54
2011-06-03,132.98,137.17,132.89,135.33,5457600,130.92
2011-06-02,136.65,136.73,131.50,134.38,12423400,130.00
2011-06-01,139.95,140.00,136.10,136.17,6768100,131.74
2011-05-31,140.82,142.30,139.88,140.73,7023200,136.15
2011-05-27,136.25,138.96,136.23,138.66,5275700,134.15
2011-05-26,136.20,136.70,135.34,136.26,5332300,131.49
2011-05-25,136.24,137.59,135.51,136.24,6528800,131.47
2011-05-24,136.27,136.76,135.03,136.34,6605300,131.56
2011-05-23,133.64,137.19,133.64,135.84,8406500,131.08
2011-05-20,138.18,139.64,134.79,134.99,11284500,130.26
2011-05-19,141.23,141.30,138.43,139.34,7331500,134.46
2011-05-18,140.93,141.82,140.21,140.84,4768900,135.90
2011-05-17,140.26,141.95,139.08,140.81,7071400,135.88
2011-05-16,140.89,143.39,140.26,140.60,6458800,135.67
2011-05-13,142.39,142.52,139.25,141.46,14256700,136.50
2011-05-12,145.99,146.78,140.66,142.75,20659200,137.75
2011-05-11,150.00,150.00,147.65,147.88,5310500,142.70
2011-05-10,149.02,150.74,148.52,150.40,4033800,145.13
2011-05-09,149.70,149.87,148.80,149.12,3152400,143.89
2011-05-06,151.47,151.97,149.53,150.10,5429300,144.84
2011-05-05,150.87,151.22,149.95,150.41,4100200,145.14
2011-05-04,152.25,152.46,150.95,151.52,3768000,146.21
2011-05-03,150.97,152.80,150.68,151.87,3557400,146.55
2011-05-02,152.20,153.07,151.07,151.30,4362700,146.00
2011-04-29,150.28,151.87,149.64,151.01,6075500,145.72
2011-04-28,152.55,152.60,150.20,150.60,5906700,145.32
2011-04-27,153.60,153.85,152.00,152.86,4207000,147.50
2011-04-26,151.89,153.95,151.78,153.27,4400000,147.90
2011-04-25,152.58,152.59,151.18,152.19,3711600,146.86
2011-04-21,153.09,154.33,152.70,153.51,3977500,148.13
2011-04-20,153.17,154.15,151.50,152.70,7181300,147.35
2011-04-19,156.09,156.10,149.55,151.86,13463800,146.54
2011-04-18,154.05,154.88,151.52,153.78,5992900,148.39
2011-04-15,156.18,156.95,154.63,155.13,5608300,149.69
2011-04-14,157.51,157.60,155.25,155.79,7982300,150.33
2011-04-13,162.50,163.98,159.83,160.17,5145000,154.56
2011-04-12,160.25,161.44,159.45,160.42,3328100,154.80
2011-04-11,160.54,162.91,160.54,161.47,3126900,155.81
2011-04-08,163.49,163.62,160.82,160.96,3280800,155.32
2011-04-07,161.99,164.40,161.57,162.40,4589200,156.71
2011-04-06,159.89,161.99,158.85,161.89,4198700,156.22
2011-04-05,158.46,159.15,157.62,158.91,3173700,153.34
2011-04-04,160.76,160.88,158.60,158.90,2816800,153.33
2011-04-01,159.77,162.00,159.66,160.23,3787900,154.62
2011-03-31,157.38,160.07,157.32,158.60,3317700,153.04
2011-03-30,159.03,160.43,157.47,159.07,2967200,153.50
2011-03-29,156.60,158.70,155.53,158.47,3769400,152.92
2011-03-28,158.20,159.29,156.41,156.47,3686800,150.99
2011-03-25,160.51,160.51,157.70,157.97,4020700,152.43
2011-03-24,160.35,160.50,158.83,159.91,2734400,154.31
2011-03-23,160.02,160.23,158.24,159.53,3603300,153.94
2011-03-22,160.64,162.21,160.12,160.79,3538900,155.16
2011-03-21,161.62,162.15,159.90,160.21,4663300,154.60
2011-03-18,156.60,160.25,155.24,159.96,10170600,154.35
2011-03-17,155.93,156.35,153.95,155.75,5293900,150.29
2011-03-16,157.23,157.24,153.26,154.38,7223400,148.97
2011-03-15,156.06,158.05,154.85,157.25,5243600,151.74
2011-03-14,159.94,160.50,158.02,158.43,4376100,152.88
2011-03-11,159.85,161.55,159.84,160.68,2883900,155.05
2011-03-10,160.80,161.00,159.99,160.27,4563400,154.65
2011-03-09,161.85,163.72,161.58,162.35,4125200,156.66
2011-03-08,159.43,161.78,159.04,161.30,4845900,155.65
2011-03-07,161.41,161.84,158.50,159.15,7004100,153.57
2011-03-04,162.88,163.00,160.36,161.00,7810800,155.36
2011-03-03,162.71,165.18,162.69,164.49,4581200,158.73
2011-03-02,161.58,163.33,161.11,161.69,4658400,156.02
2011-03-01,163.55,164.49,161.30,161.31,7015500,155.66
2011-02-28,165.53,166.25,163.11,163.78,4235200,158.04
2011-02-25,164.05,165.88,163.52,165.12,4636200,159.00
2011-02-24,162.20,163.90,161.32,163.44,4619300,157.38
2011-02-23,162.63,164.80,161.77,163.09,4560400,157.04
2011-02-22,165.67,165.76,162.35,162.94,5448200,156.90
2011-02-18,167.04,168.30,166.85,168.04,3728100,161.81
2011-02-17,168.54,168.69,167.00,167.16,4448100,160.96
2011-02-16,168.56,169.90,168.00,168.81,4606300,162.55
2011-02-15,167.32,168.44,166.82,167.91,4025900,161.68
2011-02-14,166.15,167.80,165.51,167.52,3547200,161.31
2011-02-11,165.11,167.69,164.81,166.66,4257100,160.48
2011-02-10,165.15,166.65,164.68,165.34,4265800,159.21
2011-02-09,168.23,168.23,164.66,166.01,5663900,159.85
2011-02-08,167.02,168.72,166.26,168.55,4718700,162.30
2011-02-07,164.79,168.10,164.60,167.13,5036700,160.93
2011-02-04,164.88,164.98,162.76,164.83,3354500,158.72
2011-02-03,164.99,164.99,161.84,164.64,4710400,158.53
2011-02-02,165.15,166.64,164.20,165.05,2986200,158.93
2011-02-01,163.86,166.25,163.61,165.33,4138400,159.20
2011-01-31,161.38,163.72,161.23,163.62,3792800,157.55
2011-01-28,164.16,165.09,161.42,161.77,4570000,155.77
2011-01-27,161.13,164.25,161.11,164.03,6036000,157.95
2011-01-26,161.70,162.84,161.04,161.31,6738000,155.33
2011-01-25,163.05,164.79,160.12,161.98,11259800,155.97
2011-01-24,165.99,167.07,165.75,166.30,4624300,160.13
2011-01-21,165.88,169.20,165.12,166.20,5876500,160.04
2011-01-20,166.55,167.06,164.01,165.69,8914900,159.54
2011-01-19,169.46,171.49,165.86,166.49,13372700,160.32
2011-01-18,174.75,175.34,173.05,174.68,4981200,168.20
2011-01-14,171.19,175.00,171.19,175.00,5885100,168.51
2011-01-13,172.04,172.60,171.00,171.57,3183800,165.21
2011-01-12,169.39,172.31,169.18,171.67,5592900,165.30
2011-01-11,170.50,171.43,168.32,169.36,4572300,163.08
2011-01-10,170.00,171.29,169.20,169.76,3650300,163.46
2011-01-07,172.70,172.89,169.36,170.69,4916100,164.36
2011-01-06,174.51,174.59,171.98,172.21,5375200,165.82
2011-01-05,172.05,174.49,172.00,174.00,4140600,167.55
2011-01-04,173.87,174.00,172.00,173.08,3335500,166.66
2011-01-03,170.55,173.25,169.85,173.05,5717100,166.63
2010-12-31,167.58,168.80,167.01,168.16,1636300,161.92
2010-12-30,168.09,168.25,166.99,167.64,1745400,161.42
2010-12-29,169.40,169.78,166.57,167.63,3329800,161.41
2010-12-28,170.00,171.23,168.83,169.19,2862900,162.92
2010-12-27,166.79,170.00,166.41,169.83,2715000,163.53
2010-12-23,169.10,169.70,167.17,167.60,2494000,161.38
2010-12-22,168.67,169.68,167.90,169.60,3858500,163.31
2010-12-21,166.54,168.88,166.50,168.23,4546900,161.99
2010-12-20,163.74,166.90,163.65,166.05,3719100,159.89
2010-12-17,163.92,165.00,163.12,164.04,5343000,157.96
2010-12-16,165.69,165.91,163.21,164.46,4164400,158.36
2010-12-15,166.64,167.29,165.11,165.21,4358100,159.08
2010-12-14,169.67,169.99,166.84,167.33,4892700,161.12
2010-12-13,168.25,170.92,167.90,169.48,5325200,163.19
2010-12-10,166.41,168.47,165.90,168.47,4543600,162.22
2010-12-09,167.00,167.75,165.75,166.45,5746400,160.28
2010-12-08,161.96,166.14,161.89,166.14,5259500,159.98
2010-12-07,164.52,164.77,161.44,161.59,5527700,155.60
2010-12-06,161.66,163.19,161.49,162.65,3686300,156.62
2010-12-03,161.31,162.50,160.95,162.31,4658000,156.29
2010-12-02,159.16,163.25,158.84,162.50,7208600,156.47
2010-12-01,158.45,159.20,157.00,158.45,6024000,152.57
2010-11-30,158.07,159.33,156.14,156.14,5416900,150.35
2010-11-29,157.49,160.00,157.00,159.28,4819900,153.04
2010-11-26,158.46,159.35,158.07,158.22,1876900,152.02
2010-11-24,158.96,160.70,158.55,160.26,4258200,153.98
2010-11-23,159.10,160.90,157.66,157.78,7315000,151.59
2010-11-22,164.30,164.38,158.45,161.05,11364000,154.74
2010-11-19,167.50,167.75,165.70,166.67,4584500,160.14
2010-11-18,165.69,168.93,165.60,167.35,4987500,160.79
2010-11-17,165.12,165.73,164.00,164.89,3726300,158.43
2010-11-16,165.80,167.00,164.66,165.10,5914100,158.63
2010-11-15,165.68,169.35,165.01,167.22,5199000,160.66
2010-11-12,166.39,168.12,164.65,165.83,4735600,159.33
2010-11-11,165.79,168.89,165.79,167.71,3931500,161.14
2010-11-10,166.31,168.65,165.57,167.22,6328100,160.66
2010-11-09,170.30,170.85,166.00,166.55,7343900,160.02
2010-11-08,169.95,171.61,169.10,169.20,5516100,162.57
2010-11-05,165.99,171.18,165.92,171.07,11989300,164.36
2010-11-04,163.62,166.40,162.69,166.39,8162600,159.87
2010-11-03,163.18,163.18,160.57,162.63,4462800,156.25
2010-11-02,162.06,163.00,161.80,162.82,3332400,156.44
2010-11-01,161.77,162.96,160.17,161.57,4514400,155.24
2010-10-29,162.15,163.60,160.95,161.13,4536600,154.81
2010-10-28,160.86,163.79,160.44,163.24,9918800,156.84
2010-10-27,157.19,160.59,157.00,160.15,6570900,153.87
2010-10-26,156.72,158.73,156.53,158.29,4068500,152.08
2010-10-25,159.36,159.45,156.27,157.39,5728300,151.22
2010-10-22,159.89,159.98,157.50,157.76,4051700,151.58
2010-10-21,159.58,161.50,158.10,159.30,6350900,153.05
2010-10-20,156.21,160.25,154.86,159.60,10631200,153.34
2010-10-19,155.14,159.70,154.11,156.72,14491200,150.58
2010-10-18,150.93,154.38,150.85,153.70,6972300,147.67
2010-10-15,152.69,152.69,150.66,150.69,6901500,144.78
2010-10-14,154.23,154.29,150.55,151.59,6891100,145.65
2010-10-13,156.30,156.69,154.39,154.73,5626200,148.66
2010-10-12,151.30,155.45,151.01,155.21,6378000,149.13
2010-10-11,152.67,153.09,151.27,152.20,4454400,146.23
2010-10-08,151.15,153.40,150.62,152.66,5225100,146.68
2010-10-07,152.11,152.36,150.03,151.11,4471500,145.19
2010-10-06,149.75,152.33,149.13,150.84,6330600,144.93
2010-10-05,147.56,150.28,146.07,149.57,8724700,143.71
2010-10-04,147.70,148.47,144.70,146.57,5866700,140.82
2010-10-01,145.20,148.50,144.82,147.70,7439800,141.91
2010-09-30,145.25,146.98,144.30,144.58,6854400,138.91
2010-09-29,145.02,145.02,142.54,144.42,6944900,138.76
2010-09-28,146.51,146.69,144.06,145.01,5504800,139.32
2010-09-27,147.01,148.41,145.78,146.00,5205900,140.28
2010-09-24,146.25,147.60,145.82,147.28,5623700,141.51
2010-09-23,146.36,146.87,143.98,144.91,9152400,139.23
2010-09-22,149.95,150.55,147.69,148.07,8986100,142.27
2010-09-21,152.11,154.57,151.09,151.40,6876000,145.46
2010-09-20,150.98,152.40,149.89,151.90,5640500,145.94
2010-09-17,152.11,152.47,150.56,150.98,4835600,145.06
2010-09-16,152.28,152.48,151.16,152.23,4388600,146.26
2010-09-15,151.67,152.80,150.67,152.56,5698200,146.58
2010-09-14,153.54,153.75,152.23,152.53,5688200,146.55
2010-09-13,152.32,154.70,152.30,154.37,7653600,148.32
2010-09-10,149.46,150.75,148.81,150.39,4417200,144.49
2010-09-09,149.79,150.68,148.50,149.14,6729800,143.29
2010-09-08,145.38,149.66,145.36,147.54,8310300,141.76
2010-09-07,146.15,146.24,144.15,145.21,6211300,139.52
2010-09-03,141.62,147.99,141.33,147.29,13588500,141.52
2010-09-02,139.93,140.15,138.45,139.78,4992000,134.30
2010-09-01,139.01,140.34,137.80,139.74,6897700,134.26
2010-08-31,136.25,138.01,135.79,136.93,7064100,131.56
2010-08-30,138.83,140.11,136.65,136.66,6205800,131.30
2010-08-27,141.13,141.74,138.25,139.75,11252000,133.93
2010-08-26,144.94,145.16,141.66,141.81,6818100,135.91
2010-08-25,142.81,145.33,142.75,144.68,5638400,138.66
2010-08-24,144.80,145.49,143.82,143.95,6372300,137.96
2010-08-23,148.12,148.50,146.60,146.74,3729200,140.63
2010-08-20,147.44,148.97,147.25,148.24,5276800,142.07
2010-08-19,148.67,149.66,146.28,147.05,5290900,140.93
2010-08-18,148.54,149.94,147.73,149.20,4460600,142.99
2010-08-17,148.68,149.79,148.14,148.59,4391600,142.41
2010-08-16,147.58,149.18,147.00,147.76,3760100,141.61
2010-08-13,149.38,150.45,148.08,148.08,4218700,141.92
2010-08-12,147.81,150.59,147.81,149.42,4949300,143.20
2010-08-11,151.72,152.00,148.91,149.25,7734400,143.04
2010-08-10,154.02,154.77,153.18,153.90,5861700,147.50
2010-08-09,155.93,156.20,154.59,155.40,4209800,148.93
2010-08-06,154.54,156.06,153.77,155.18,8082600,148.72
2010-08-05,155.63,156.22,154.40,155.92,5680200,149.43
2010-08-04,153.62,157.25,153.00,156.41,12283700,149.90
2010-08-03,152.12,153.96,151.41,153.19,5648500,146.82
2010-08-02,152.82,153.64,151.61,152.74,6523100,146.38
2010-07-30,151.35,153.41,150.80,150.82,8792400,144.54
2010-07-29,148.27,153.15,147.63,152.58,15657700,146.23
2010-07-28,147.00,148.65,146.78,147.20,4845600,141.07
2010-07-27,149.09,149.66,147.00,147.23,7151200,141.10
2010-07-26,147.39,149.00,145.21,148.20,6089000,142.03
2010-07-23,146.65,148.41,144.57,147.38,7306900,141.25
2010-07-22,148.88,149.88,144.16,146.55,13307300,140.45
2010-07-21,150.05,150.97,146.86,146.99,11337000,140.87
2010-07-20,142.18,149.73,141.55,148.91,20571400,142.71
2010-07-19,147.67,147.70,144.10,145.68,10875900,139.62
2010-07-16,151.47,152.00,146.05,146.17,29604600,140.09
2010-07-15,140.02,146.25,137.82,145.22,21621900,139.18
2010-07-14,139.29,139.59,137.65,139.06,6068500,133.27
2010-07-13,138.50,141.20,138.11,140.25,8983900,134.41
2010-07-12,137.61,138.31,136.03,137.25,4728900,131.54
2010-07-09,135.36,138.50,134.59,138.06,6919900,132.32
2010-07-08,136.92,137.17,133.56,135.46,9895700,129.82
2010-07-07,132.44,136.13,132.07,135.83,9300400,130.18
2010-07-06,133.74,134.39,131.07,132.26,7820100,126.76
2010-07-02,132.11,132.38,129.69,131.08,6566400,125.63
2010-07-01,131.69,133.75,129.50,131.14,11645300,125.68
2010-06-30,133.68,134.30,131.02,131.27,9139800,125.81
2010-06-29,134.98,135.85,133.17,133.76,10338100,128.19
2010-06-28,140.38,140.38,136.53,136.66,9908100,130.97
2010-06-25,136.99,140.90,135.43,139.66,14332300,133.85
2010-06-24,134.14,135.98,133.11,134.98,9967900,129.36
2010-06-23,133.90,136.38,132.73,135.07,8232200,129.45
2010-06-22,137.54,137.75,134.59,134.79,9002200,129.18
2010-06-21,139.65,140.15,137.31,137.74,8691000,132.01
2010-06-18,137.82,139.72,137.52,138.18,10154900,132.43
2010-06-17,136.95,138.38,135.22,137.32,8104300,131.61
2010-06-16,136.06,138.26,135.71,137.06,7077700,131.36
2010-06-15,134.63,137.40,133.30,136.90,10649300,131.20
2010-06-14,137.11,137.11,133.40,133.44,10951400,127.89
2010-06-11,133.33,136.05,133.00,135.64,9241800,130.00
2010-06-10,137.60,137.77,131.30,133.77,21931000,128.20
2010-06-09,138.59,139.42,136.22,136.80,8950600,131.11
2010-06-08,139.14,139.68,135.05,137.78,14587000,132.05
2010-06-07,142.28,143.27,137.85,138.68,12238600,132.91
2010-06-04,142.17,145.87,141.71,142.25,14900400,136.33
2010-06-03,144.91,145.25,142.50,144.04,7454900,138.05
2010-06-02,142.00,145.00,141.14,144.83,7668400,138.80
2010-06-01,144.26,146.40,141.70,141.86,9455200,135.96
2010-05-28,144.42,145.80,143.10,144.26,10683700,138.26
2010-05-27,142.93,145.05,141.04,144.95,12910200,138.92
2010-05-26,144.29,145.80,139.69,140.30,17073900,134.13
2010-05-25,134.73,143.19,134.20,142.56,21490900,136.29
2010-05-24,142.00,142.95,136.51,136.69,16556800,130.68
2010-05-21,137.08,143.45,136.25,140.62,25553400,134.43
2010-05-20,138.20,139.49,135.75,136.10,16279200,130.11
2010-05-19,137.95,140.13,136.10,140.10,18079900,133.94
2010-05-18,143.69,143.75,136.60,137.36,18025300,131.32
2010-05-17,143.47,144.30,138.53,142.64,16330100,136.36
2010-05-14,143.41,144.15,141.90,143.23,10977400,136.93
2010-05-13,148.36,148.45,144.42,144.65,11517900,138.29
2010-05-12,144.24,147.65,142.28,147.20,15457000,140.72
2010-05-11,142.40,145.50,141.55,141.97,15497900,135.72
2010-05-10,149.09,149.90,141.20,143.83,23098200,137.50
2010-05-07,145.38,146.55,141.50,142.99,21268500,136.70
2010-05-06,147.48,148.63,139.06,142.32,22984700,136.06
2010-05-05,148.10,151.22,147.20,148.19,18355200,141.67
